,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec
447,5,One Back Task,G,74.0,3.0,3.0,1360.473
448,5,One Back Task,G,241.0,4.0,4.0,1362.5059999999999
449,5,One Back Task,G,250.0,4.0,4.0,1364.5389999999998
450,5,One Back Task,C,353.0,3.0,3.0,1366.5720000000001
451,5,One Back Task,W,449.0,3.0,3.0,1368.605
452,5,One Back Task,Y,203.0,3.0,3.0,1370.638
453,5,One Back Task,Y,246.0,4.0,4.0,1372.6715
454,5,One Back Task,N,247.0,3.0,3.0,1374.7044999999998
455,5,One Back Task,N,437.0,4.0,4.0,1376.7375000000002
456,5,One Back Task,X,243.0,3.0,3.0,1378.7705
457,5,One Back Task,M,246.0,3.0,3.0,1380.8035
458,5,One Back Task,X,374.0,3.0,3.0,1382.837
459,5,One Back Task,A,606.0,3.0,3.0,1384.8694999999998
460,5,One Back Task,D,173.0,3.0,3.0,1386.9029999999998
461,5,One Back Task,T,317.0,3.0,3.0,1388.9360000000001
462,6,Three Back Task,V,0.0,3.0,,1405.9834999999998
463,6,Three Back Task,D,0.0,3.0,,1408.0500000000002
464,6,Three Back Task,K,0.0,3.0,,1410.1165
465,6,Three Back Task,D,538.0,3.0,3.0,1412.183
466,6,Three Back Task,Z,707.0,3.0,3.0,1414.216
467,6,Three Back Task,J,215.0,3.0,3.0,1416.2489999999998
468,6,Three Back Task,G,1060.0,3.0,3.0,1418.2820000000002
469,6,Three Back Task,Z,375.0,4.0,4.0,1420.315
470,6,Three Back Task,J,357.0,4.0,4.0,1422.348
471,6,Three Back Task,Q,885.0,3.0,3.0,1424.3809999999999
472,6,Three Back Task,B,288.0,3.0,3.0,1426.4144999999999
473,6,Three Back Task,Z,435.0,3.0,4.0,1428.4474999999998
474,6,Three Back Task,Q,531.0,4.0,4.0,1430.4634999999998
475,6,Three Back Task,B,810.0,4.0,3.0,1432.4969999999998
476,6,Three Back Task,B,465.0,3.0,3.0,1434.5299999999997
477,6,Three Back Task,E,930.0,3.0,4.0,1436.563
478,6,Three Back Task,G,539.0,3.0,4.0,1438.596
479,6,Three Back Task,B,626.0,4.0,4.0,1440.6295
480,6,Three Back Task,X,995.0,3.0,3.0,1442.6619999999998
481,6,Three Back Task,U,691.0,3.0,3.0,1444.6954999999998
482,6,Three Back Task,J,520.0,3.0,4.0,1446.7285000000002
483,6,Three Back Task,V,448.0,3.0,3.0,1448.7615
484,7,One Back Task,A,0.0,3.0,,1465.8094999999998
485,7,One Back Task,W,64.0,3.0,3.0,1467.8754999999996
486,7,One Back Task,X,186.0,3.0,3.0,1469.9089999999997
487,7,One Back Task,M,52.0,3.0,3.0,1471.942
488,7,One Back Task,F,481.0,3.0,3.0,1473.975
489,7,One Back Task,S,3.0,3.0,3.0,1476.0409999999997
490,7,One Back Task,E,112.0,3.0,3.0,1478.0744999999997
491,7,One Back Task,E,135.0,4.0,4.0,1480.1074999999996
492,7,One Back Task,U,629.0,3.0,3.0,1482.1405
493,7,One Back Task,Y,286.0,3.0,3.0,1484.1734999999999
494,7,One Back Task,Y,219.0,4.0,4.0,1486.2064999999998
495,7,One Back Task,Y,39.0,4.0,4.0,1488.2394999999997
496,7,One Back Task,V,260.0,3.0,3.0,1490.2725
497,7,One Back Task,A,713.0,3.0,3.0,1492.3055
498,7,One Back Task,A,267.0,4.0,4.0,1494.339
499,7,One Back Task,G,222.0,3.0,3.0,1496.3719999999998
500,7,One Back Task,S,268.0,3.0,3.0,1498.4049999999997
501,7,One Back Task,F,339.0,3.0,3.0,1500.4215
502,7,One Back Task,I,0.0,3.0,,1502.4544999999998
503,7,One Back Task,B,252.0,3.0,3.0,1504.504
504,7,One Back Task,B,232.0,4.0,4.0,1506.504
505,7,One Back Task,T,267.0,3.0,3.0,1508.5204999999996
506,8,Three Back Task,T,0.0,3.0,,1525.518
507,8,Three Back Task,R,0.0,3.0,,1527.5515
508,8,Three Back Task,A,0.0,3.0,,1529.5839999999998
509,8,Three Back Task,M,179.0,3.0,3.0,1531.634
510,8,Three Back Task,Z,0.0,3.0,,1533.634
511,8,Three Back Task,C,90.0,3.0,3.0,1535.667
512,8,Three Back Task,M,785.0,3.0,4.0,1537.6664999999998
513,8,Three Back Task,O,214.0,3.0,3.0,1539.6664999999998
514,8,Three Back Task,P,607.0,3.0,3.0,1541.6659999999997
515,8,Three Back Task,M,713.0,4.0,4.0,1543.6659999999997
516,8,Three Back Task,O,713.0,4.0,4.0,1545.6655
517,8,Three Back Task,O,343.0,3.0,3.0,1547.665
518,8,Three Back Task,B,1111.0,3.0,4.0,1549.665
519,8,Three Back Task,H,296.0,3.0,3.0,1551.6644999999999
520,8,Three Back Task,Z,285.0,4.0,3.0,1553.681
521,8,Three Back Task,Q,258.0,3.0,4.0,1555.714
522,8,Three Back Task,Y,813.0,3.0,3.0,1557.7475
523,8,Three Back Task,Z,1298.0,4.0,3.0,1559.7804999999998
524,8,Three Back Task,M,330.0,3.0,4.0,1561.8134999999997
525,8,Three Back Task,R,179.0,3.0,3.0,1563.8464999999997
526,8,Three Back Task,P,371.0,3.0,4.0,1565.8795
527,8,Three Back Task,M,364.0,4.0,3.0,1567.9125
528,10,One Back Task,J,0.0,3.0,,1599.8914999999997
529,10,One Back Task,J,212.0,4.0,4.0,1601.9415
530,10,One Back Task,N,338.0,3.0,3.0,1603.9744999999998
531,10,One Back Task,S,436.0,3.0,3.0,1606.0074999999997
532,10,One Back Task,N,4.0,3.0,3.0,1608.0074999999997
533,10,One Back Task,N,214.0,4.0,4.0,1610.0405
534,10,One Back Task,R,392.0,3.0,3.0,1612.0735
535,10,One Back Task,R,270.0,4.0,4.0,1614.1064999999999
536,10,One Back Task,I,286.0,3.0,3.0,1616.1399999999999
537,10,One Back Task,V,220.0,3.0,3.0,1618.1724999999997
538,10,One Back Task,R,235.0,3.0,4.0,1620.2059999999997
539,10,One Back Task,P,305.0,3.0,3.0,1622.239
540,10,One Back Task,A,496.0,3.0,3.0,1624.272
541,10,One Back Task,C,133.0,3.0,3.0,1626.3384999999998
542,10,One Back Task,V,273.0,4.0,3.0,1628.3714999999997
543,10,One Back Task,V,212.0,4.0,4.0,1630.4044999999996
544,10,One Back Task,I,402.0,3.0,3.0,1632.4375
545,10,One Back Task,L,425.0,3.0,3.0,1634.4705
546,10,One Back Task,U,317.0,3.0,3.0,1636.5034999999998
547,10,One Back Task,D,205.0,3.0,3.0,1638.5364999999997
548,10,One Back Task,P,345.0,3.0,3.0,1640.5699999999997
549,10,One Back Task,Y,250.0,3.0,3.0,1642.603
550,11,Three Back Task,C,0.0,3.0,,1659.6504999999997
551,11,Three Back Task,B,0.0,3.0,,1661.7005
552,11,Three Back Task,Q,0.0,3.0,,1663.75
553,11,Three Back Task,Z,68.0,3.0,3.0,1665.7999999999997
554,11,Three Back Task,J,308.0,3.0,3.0,1667.8329999999996
555,11,Three Back Task,Q,613.0,4.0,4.0,1669.866
556,11,Three Back Task,B,1130.0,3.0,4.0,1671.899
557,11,Three Back Task,F,649.0,3.0,3.0,1673.9319999999998
558,11,Three Back Task,B,377.0,3.0,3.0,1675.9649999999997
559,11,Three Back Task,M,285.0,3.0,3.0,1677.9984999999997
560,11,Three Back Task,D,431.0,3.0,3.0,1680.0315
561,11,Three Back Task,Z,218.0,3.0,4.0,1682.0645
562,11,Three Back Task,L,1265.0,3.0,3.0,1684.0974999999999
563,11,Three Back Task,O,986.0,3.0,4.0,1686.1304999999998
564,11,Three Back Task,S,435.0,3.0,3.0,1688.1634999999997
565,11,Three Back Task,A,318.0,3.0,3.0,1690.1965
566,11,Three Back Task,O,459.0,4.0,4.0,1692.23
567,11,Three Back Task,Y,214.0,3.0,3.0,1694.263
568,11,Three Back Task,A,475.0,4.0,4.0,1696.2959999999998
569,11,Three Back Task,U,151.0,3.0,3.0,1698.3289999999997
570,11,Three Back Task,Y,222.0,4.0,3.0,1700.3619999999996
571,11,Three Back Task,A,223.0,4.0,4.0,1702.395
572,12,Three Back Task,W,0.0,3.0,,1719.4429999999998
573,12,Three Back Task,Y,0.0,3.0,,1721.5094999999997
574,12,Three Back Task,E,0.0,3.0,,1723.5589999999997
575,12,Three Back Task,S,155.0,3.0,3.0,1725.6254999999996
576,12,Three Back Task,Y,404.0,4.0,4.0,1727.6585
577,12,Three Back Task,E,700.0,4.0,4.0,1729.6915
578,12,Three Back Task,G,188.0,3.0,3.0,1731.7244999999998
579,12,Three Back Task,Q,207.0,3.0,3.0,1733.7579999999998
580,12,Three Back Task,V,830.0,3.0,3.0,1735.7909999999997
581,12,Three Back Task,W,1039.0,3.0,3.0,1737.824
582,12,Three Back Task,K,534.0,3.0,3.0,1739.857
583,12,Three Back Task,D,268.0,3.0,4.0,1741.8899999999999
584,12,Three Back Task,C,283.0,3.0,3.0,1743.9229999999998
585,12,Three Back Task,U,346.0,3.0,3.0,1745.9559999999997
586,12,Three Back Task,V,410.0,3.0,4.0,1747.9894999999997
587,12,Three Back Task,A,124.0,3.0,3.0,1750.0225
588,12,Three Back Task,U,421.0,4.0,4.0,1752.022
589,12,Three Back Task,X,240.0,3.0,3.0,1754.0384999999997
590,12,Three Back Task,A,659.0,4.0,4.0,1756.0549999999998
591,12,Three Back Task,U,576.0,3.0,4.0,1758.0879999999997
592,12,Three Back Task,X,551.0,4.0,4.0,1760.1209999999996
593,12,Three Back Task,M,204.0,3.0,3.0,1762.1205
594,13,One Back Task,K,0.0,3.0,,1779.1349999999998
595,13,One Back Task,B,409.0,3.0,3.0,1781.1684999999998
596,13,One Back Task,U,470.0,3.0,3.0,1783.118
597,13,One Back Task,Q,102.0,3.0,3.0,1785.1344999999997
598,13,One Back Task,N,256.0,3.0,3.0,1787.134
599,13,One Back Task,O,207.0,3.0,3.0,1789.134
600,13,One Back Task,I,216.0,3.0,3.0,1791.1335
601,13,One Back Task,T,116.0,3.0,3.0,1793.1335
602,13,One Back Task,W,132.0,3.0,3.0,1795.1329999999998
603,13,One Back Task,I,928.0,4.0,3.0,1797.1329999999998
604,13,One Back Task,I,375.0,4.0,4.0,1799.1495
605,13,One Back Task,U,286.0,3.0,3.0,1801.149
606,13,One Back Task,B,161.0,3.0,3.0,1803.149
607,13,One Back Task,K,193.0,3.0,3.0,1805.1484999999998
608,13,One Back Task,Z,218.0,3.0,3.0,1807.1479999999997
609,13,One Back Task,I,428.0,3.0,3.0,1809.1479999999997
610,13,One Back Task,I,291.0,4.0,4.0,1811.1475
611,13,One Back Task,W,527.0,3.0,3.0,1813.1644999999999
612,13,One Back Task,W,744.0,4.0,3.0,1815.1974999999998
613,13,One Back Task,N,388.0,3.0,3.0,1817.2304999999997
614,13,One Back Task,N,371.0,4.0,4.0,1819.2635
615,13,One Back Task,T,237.0,3.0,3.0,1821.2965
616,14,Three Back Task,O,0.0,3.0,,1838.344
617,14,Three Back Task,E,0.0,3.0,,1840.3939999999998
618,14,Three Back Task,X,0.0,3.0,,1842.4604999999997
619,14,Three Back Task,M,319.0,3.0,3.0,1844.527
620,14,Three Back Task,I,589.0,3.0,4.0,1846.56
621,14,Three Back Task,P,107.0,3.0,3.0,1848.5929999999998
622,14,Three Back Task,M,437.0,4.0,4.0,1850.6259999999997
623,14,Three Back Task,U,276.0,3.0,3.0,1852.6589999999997
624,14,Three Back Task,D,188.0,3.0,3.0,1854.692
625,14,Three Back Task,F,307.0,3.0,3.0,1856.725
626,14,Three Back Task,S,454.0,3.0,3.0,1858.7585
627,14,Three Back Task,D,336.0,4.0,4.0,1860.7914999999998
628,14,Three Back Task,R,488.0,3.0,3.0,1862.8244999999997
629,14,Three Back Task,Q,1039.0,3.0,3.0,1864.8574999999996
630,14,Three Back Task,F,412.0,3.0,3.0,1866.8905
631,14,Three Back Task,A,313.0,3.0,3.0,1868.9234999999999
632,14,Three Back Task,X,341.0,3.0,4.0,1870.9564999999998
633,14,Three Back Task,F,389.0,3.0,4.0,1872.9899999999998
634,14,Three Back Task,A,140.0,4.0,3.0,1875.0229999999997
635,14,Three Back Task,X,133.0,4.0,3.0,1877.056
636,14,Three Back Task,Y,260.0,3.0,4.0,1879.089
637,14,Three Back Task,A,529.0,4.0,4.0,1881.1219999999998
638,15,One Back Task,F,0.0,3.0,,1898.1699999999996
639,15,One Back Task,F,11.0,4.0,4.0,1900.2359999999999
640,15,One Back Task,F,300.0,4.0,4.0,1902.2689999999998
641,15,One Back Task,N,67.0,3.0,3.0,1904.3024999999998
642,15,One Back Task,V,215.0,3.0,3.0,1906.3354999999997
643,15,One Back Task,J,122.0,3.0,3.0,1908.3685
644,15,One Back Task,O,128.0,3.0,3.0,1910.4015
645,15,One Back Task,S,65.0,3.0,3.0,1912.4344999999998
646,15,One Back Task,F,134.0,3.0,3.0,1914.4674999999997
647,15,One Back Task,A,46.0,3.0,3.0,1916.5004999999996
648,15,One Back Task,A,163.0,4.0,4.0,1918.5335
649,15,One Back Task,N,279.0,3.0,3.0,1920.567
650,15,One Back Task,O,359.0,3.0,3.0,1922.6
651,15,One Back Task,A,421.0,3.0,3.0,1924.6329999999998
652,15,One Back Task,X,90.0,3.0,3.0,1926.6659999999997
653,15,One Back Task,U,111.0,3.0,3.0,1928.699
654,15,One Back Task,U,542.0,4.0,4.0,1930.732
655,15,One Back Task,D,470.0,3.0,3.0,1932.7655
656,15,One Back Task,D,303.0,4.0,4.0,1934.7984999999999
657,15,One Back Task,J,239.0,3.0,3.0,1936.8314999999998
658,15,One Back Task,Q,316.0,3.0,3.0,1938.8644999999997
659,15,One Back Task,Y,242.0,3.0,3.0,1940.8975
660,16,Three Back Task,J,0.0,2.0,,1957.9454999999998
661,16,Three Back Task,H,0.0,2.0,,1960.0119999999997
662,16,Three Back Task,G,0.0,2.0,,1962.062
663,16,Three Back Task,A,221.0,2.0,3.0,1964.1279999999997
664,16,Three Back Task,B,84.0,2.0,3.0,1966.161
665,16,Three Back Task,B,499.0,1.0,3.0,1968.194
666,16,Three Back Task,C,277.0,2.0,3.0,1970.2269999999999
667,16,Three Back Task,J,507.0,2.0,3.0,1972.2604999999999
668,16,Three Back Task,H,365.0,2.0,4.0,1974.2929999999997
669,16,Three Back Task,G,484.0,2.0,4.0,1976.326
670,16,Three Back Task,G,316.0,1.0,4.0,1978.3595
671,16,Three Back Task,H,14.0,2.0,3.0,1980.3925
672,16,Three Back Task,J,629.0,2.0,3.0,1982.4254999999998
673,16,Three Back Task,A,690.0,2.0,3.0,1984.4584999999997
674,16,Three Back Task,J,914.0,2.0,4.0,1986.4914999999996
675,16,Three Back Task,J,434.0,1.0,3.0,1988.5245
676,16,Three Back Task,G,461.0,2.0,3.0,1990.558
677,16,Three Back Task,H,948.0,2.0,4.0,1992.591
678,16,Three Back Task,H,365.0,1.0,3.0,1994.6239999999998
679,16,Three Back Task,I,0.0,2.0,,1996.6569999999997
680,16,Three Back Task,I,35.0,1.0,3.0,1998.7064999999998
681,16,Three Back Task,A,285.0,2.0,4.0,2000.3064999999997
682,17,One Back Task,B,0.0,3.0,,2017.1709999999998
683,17,One Back Task,B,96.0,4.0,4.0,2019.221
684,17,One Back Task,U,238.0,3.0,3.0,2021.2205
685,17,One Back Task,F,484.0,3.0,3.0,2023.2199999999998
686,17,One Back Task,F,195.0,4.0,4.0,2025.2199999999998
687,17,One Back Task,T,233.0,3.0,3.0,2027.2194999999997
688,17,One Back Task,T,268.0,4.0,4.0,2029.2194999999997
689,17,One Back Task,O,186.0,3.0,3.0,2031.219
690,17,One Back Task,R,243.0,3.0,3.0,2033.219
691,17,One Back Task,Q,37.0,3.0,3.0,2035.2185
692,17,One Back Task,X,59.0,3.0,3.0,2037.2185
693,17,One Back Task,X,208.0,4.0,4.0,2039.2179999999998
694,17,One Back Task,R,527.0,3.0,3.0,2041.2179999999998
695,17,One Back Task,S,300.0,3.0,3.0,2043.2174999999997
696,17,One Back Task,S,336.0,4.0,4.0,2045.2174999999997
697,17,One Back Task,L,27.0,3.0,3.0,2047.2169999999996
698,17,One Back Task,Q,190.0,3.0,3.0,2049.2169999999996
699,17,One Back Task,R,61.0,3.0,3.0,2051.2165
700,17,One Back Task,B,134.0,3.0,3.0,2053.216
701,17,One Back Task,F,316.0,3.0,3.0,2055.216
702,17,One Back Task,E,291.0,3.0,3.0,2057.216
703,17,One Back Task,Y,747.0,3.0,3.0,2059.2155
