,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec,subject_no
379,2,Vexing - Three Back Task,L,599.0,3.0,3.0,1181.631,3
380,2,Vexing - Three Back Task,K,244.0,3.0,3.0,1183.696,3
381,2,Vexing - Three Back Task,C,459.0,3.0,3.0,1185.762,3
382,2,Vexing - Three Back Task,L,484.0,3.0,4.0,1187.8285,3
383,2,Vexing - Three Back Task,J,596.0,3.0,3.0,1189.8965,3
384,2,Vexing - Three Back Task,G,1031.0,3.0,3.0,1191.9795,3
385,2,Vexing - Three Back Task,F,1236.0,3.0,3.0,1194.046,3
386,2,Vexing - Three Back Task,J,506.0,4.0,4.0,1196.112,3
387,2,Vexing - Three Back Task,G,544.0,4.0,4.0,1198.177,3
388,2,Vexing - Three Back Task,H,620.0,3.0,3.0,1200.2435,3
389,2,Vexing - Three Back Task,E,775.0,3.0,3.0,1202.3115,3
390,2,Vexing - Three Back Task,W,822.0,3.0,3.0,1204.3775,3
391,2,Vexing - Three Back Task,N,907.0,3.0,3.0,1206.461,3
392,2,Vexing - Three Back Task,X,1012.0,3.0,3.0,1208.527,3
393,2,Vexing - Three Back Task,W,512.0,4.0,4.0,1210.559,3
394,2,Vexing - Three Back Task,N,1484.0,4.0,3.0,1212.5919999999999,3
395,2,Vexing - Three Back Task,X,493.0,4.0,4.0,1214.625,3
396,3,Vexing - One Back Task,Y,0.0,3.0,,1231.7075,3
397,3,Vexing - One Back Task,E,163.0,3.0,3.0,1233.907,3
398,3,Vexing - One Back Task,A,214.0,3.0,3.0,1235.9904999999999,3
399,3,Vexing - One Back Task,A,937.0,4.0,3.0,1238.0394999999999,3
400,3,Vexing - One Back Task,V,691.0,4.0,3.0,1240.106,3
401,3,Vexing - One Back Task,X,605.0,4.0,3.0,1242.172,3
402,3,Vexing - One Back Task,X,276.0,4.0,4.0,1244.222,3
403,3,Vexing - One Back Task,S,346.0,3.0,3.0,1246.2884999999999,3
404,3,Vexing - One Back Task,G,561.0,3.0,3.0,1248.3374999999999,3
405,3,Vexing - One Back Task,P,335.0,3.0,3.0,1250.387,3
406,3,Vexing - One Back Task,Y,363.0,3.0,3.0,1252.4535,3
407,3,Vexing - One Back Task,X,461.0,3.0,3.0,1254.503,3
408,3,Vexing - One Back Task,P,382.0,3.0,3.0,1256.5874999999999,3
409,3,Vexing - One Back Task,U,779.0,3.0,3.0,1258.637,3
410,3,Vexing - One Back Task,V,357.0,3.0,3.0,1260.686,3
411,3,Vexing - One Back Task,A,0.0,3.0,,1262.7535,3
412,3,Vexing - One Back Task,A,548.0,4.0,4.0,1264.903,3
413,3,Vexing - One Back Task,G,393.0,3.0,3.0,1266.9524999999999,3
414,3,Vexing - One Back Task,L,1156.0,3.0,3.0,1269.0015,3
415,3,Vexing - One Back Task,W,632.0,3.0,3.0,1271.052,3
416,3,Vexing - One Back Task,B,284.0,3.0,3.0,1273.0845,3
417,3,Vexing - One Back Task,I,172.0,3.0,3.0,1275.152,3
418,4,Vexing - Three Back Task,F,0.0,3.0,,1292.233,3
419,4,Vexing - Three Back Task,O,0.0,3.0,,1294.3815,3
420,4,Vexing - Three Back Task,H,0.0,3.0,,1296.4645,3
421,4,Vexing - Three Back Task,W,543.0,3.0,3.0,1298.581,3
422,4,Vexing - Three Back Task,O,1394.0,4.0,4.0,1300.616,3
423,4,Vexing - Three Back Task,M,438.0,3.0,3.0,1302.6634999999999,3
424,4,Vexing - Three Back Task,L,491.0,3.0,3.0,1304.6979999999999,3
425,4,Vexing - Three Back Task,L,602.0,3.0,3.0,1306.7465,3
426,4,Vexing - Three Back Task,R,838.0,3.0,3.0,1308.7805,3
427,4,Vexing - Three Back Task,E,616.0,3.0,3.0,1310.829,3
428,4,Vexing - Three Back Task,L,350.0,4.0,4.0,1312.8955,3
429,4,Vexing - Three Back Task,N,205.0,3.0,3.0,1314.9285,3
430,4,Vexing - Three Back Task,J,339.0,3.0,3.0,1316.995,3
431,4,Vexing - Three Back Task,M,662.0,3.0,3.0,1319.0294999999999,3
432,4,Vexing - Three Back Task,Y,644.0,3.0,3.0,1321.078,3
433,4,Vexing - Three Back Task,U,591.0,3.0,3.0,1323.1115,3
434,4,Vexing - Three Back Task,S,654.0,3.0,3.0,1325.1444999999999,3
435,4,Vexing - Three Back Task,Y,420.0,4.0,4.0,1327.1779999999999,3
436,4,Vexing - Three Back Task,M,629.0,3.0,3.0,1329.228,3
437,4,Vexing - Three Back Task,S,1262.0,4.0,3.0,1331.26,3
438,4,Vexing - Three Back Task,Y,441.0,4.0,4.0,1333.3095,3
439,4,Vexing - Three Back Task,N,235.0,3.0,3.0,1335.343,3
440,5,Vexing - One Back Task,A,0.0,3.0,,1352.4085,3
441,5,Vexing - One Back Task,A,164.0,4.0,4.0,1354.5584999999999,3
442,5,Vexing - One Back Task,D,62.0,3.0,3.0,1356.608,3
443,5,Vexing - One Back Task,M,633.0,3.0,3.0,1358.6395,3
444,5,Vexing - One Back Task,X,277.0,3.0,3.0,1360.6395,3
445,5,Vexing - One Back Task,H,168.0,3.0,3.0,1362.639,3
446,5,Vexing - One Back Task,U,201.0,3.0,3.0,1364.639,3
447,5,Vexing - One Back Task,G,84.0,3.0,3.0,1366.6385,3
448,5,Vexing - One Back Task,G,519.0,4.0,4.0,1368.6725,3
449,5,Vexing - One Back Task,G,231.0,4.0,4.0,1370.7214999999999,3
450,5,Vexing - One Back Task,C,46.0,3.0,3.0,1372.7545,3
451,5,Vexing - One Back Task,W,160.0,3.0,3.0,1374.822,3
452,5,Vexing - One Back Task,Y,401.0,3.0,3.0,1376.872,3
453,5,Vexing - One Back Task,Y,408.0,4.0,4.0,1378.9385,3
454,5,Vexing - One Back Task,N,485.0,3.0,3.0,1381.0215,3
455,5,Vexing - One Back Task,N,451.0,4.0,3.0,1383.103,3
456,5,Vexing - One Back Task,X,847.0,3.0,3.0,1385.1885,3
457,5,Vexing - One Back Task,M,488.0,3.0,3.0,1387.2535,3
458,5,Vexing - One Back Task,X,695.0,3.0,3.0,1389.337,3
459,5,Vexing - One Back Task,A,840.0,3.0,4.0,1391.4195,3
460,5,Vexing - One Back Task,D,600.0,3.0,3.0,1393.4685,3
461,5,Vexing - One Back Task,'T',0.0,3.0,,1395.5185,3
462,6,Vexing - Three Back Task,V,0.0,3.0,,1412.6335,3
463,6,Vexing - Three Back Task,D,0.0,3.0,,1414.767,3
464,6,Vexing - Three Back Task,K,0.0,3.0,,1416.8995,3
465,6,Vexing - Three Back Task,D,689.0,3.0,3.0,1419.033,3
466,6,Vexing - Three Back Task,Z,914.0,3.0,3.0,1421.0995,3
467,6,Vexing - Three Back Task,J,610.0,3.0,3.0,1423.166,3
468,6,Vexing - Three Back Task,G,625.0,3.0,3.0,1425.2649999999999,3
469,6,Vexing - Three Back Task,Z,344.0,4.0,4.0,1427.3319999999999,3
470,6,Vexing - Three Back Task,J,588.0,4.0,4.0,1429.398,3
471,6,Vexing - Three Back Task,Q,348.0,3.0,3.0,1431.481,3
472,6,Vexing - Three Back Task,B,551.0,3.0,3.0,1433.5475,3
473,6,Vexing - Three Back Task,Z,385.0,3.0,4.0,1435.5964999999999,3
474,6,Vexing - Three Back Task,Q,760.0,4.0,3.0,1437.6634999999999,3
475,6,Vexing - Three Back Task,B,318.0,4.0,4.0,1439.729,3
476,6,Vexing - Three Back Task,B,505.0,3.0,3.0,1441.797,3
477,6,Vexing - Three Back Task,E,624.0,3.0,3.0,1443.8799999999999,3
478,6,Vexing - Three Back Task,G,514.0,3.0,3.0,1445.9465,3
479,6,Vexing - Three Back Task,B,276.0,4.0,4.0,1448.0285,3
480,6,Vexing - Three Back Task,X,138.0,3.0,3.0,1450.0955,3
481,6,Vexing - Three Back Task,U,750.0,3.0,3.0,1452.195,3
482,6,Vexing - Three Back Task,J,335.0,3.0,3.0,1454.278,3
483,6,Vexing - Three Back Task,V,449.0,3.0,3.0,1456.345,3
484,7,Vexing - One Back Task,A,0.0,3.0,,1473.443,3
485,7,Vexing - One Back Task,W,325.0,3.0,3.0,1475.6254999999999,3
486,7,Vexing - One Back Task,X,190.0,3.0,3.0,1477.7255,3
487,7,Vexing - One Back Task,M,468.0,3.0,3.0,1479.792,3
488,7,Vexing - One Back Task,F,406.0,3.0,3.0,1481.8915,3
489,7,Vexing - One Back Task,S,76.0,3.0,3.0,1483.958,3
490,7,Vexing - One Back Task,E,205.0,3.0,3.0,1486.058,3
491,7,Vexing - One Back Task,E,522.0,4.0,3.0,1488.107,3
492,7,Vexing - One Back Task,U,252.0,3.0,3.0,1490.157,3
493,7,Vexing - One Back Task,Y,251.0,3.0,3.0,1492.24,3
494,7,Vexing - One Back Task,Y,261.0,4.0,4.0,1494.339,3
495,7,Vexing - One Back Task,Y,278.0,4.0,4.0,1496.4065,3
496,7,Vexing - One Back Task,V,95.0,3.0,3.0,1498.4714999999999,3
497,7,Vexing - One Back Task,A,104.0,3.0,3.0,1500.522,3
498,7,Vexing - One Back Task,A,144.0,4.0,4.0,1502.6215,3
499,7,Vexing - One Back Task,G,399.0,3.0,3.0,1504.705,3
500,7,Vexing - One Back Task,S,162.0,3.0,3.0,1506.7715,3
501,7,Vexing - One Back Task,F,108.0,3.0,3.0,1508.854,3
502,7,Vexing - One Back Task,I,34.0,3.0,3.0,1510.9375,3
503,7,Vexing - One Back Task,B,106.0,3.0,3.0,1513.037,3
504,7,Vexing - One Back Task,B,164.0,4.0,4.0,1515.1035,3
505,7,Vexing - One Back Task,T,169.0,3.0,3.0,1517.1695,3
506,8,Vexing - Three Back Task,T,0.0,3.0,,1534.268,3
507,8,Vexing - Three Back Task,R,0.0,3.0,,1536.3845,3
508,8,Vexing - Three Back Task,A,0.0,3.0,,1538.5165,3
509,8,Vexing - Three Back Task,M,42.0,3.0,3.0,1540.6505,3
510,8,Vexing - Three Back Task,Z,583.0,3.0,3.0,1542.716,3
511,8,Vexing - Three Back Task,C,416.0,3.0,3.0,1544.7655,3
512,8,Vexing - Three Back Task,M,163.0,3.0,4.0,1546.8335000000002,3
513,8,Vexing - Three Back Task,O,376.0,3.0,3.0,1548.8815,3
514,8,Vexing - Three Back Task,P,493.0,3.0,3.0,1550.9144999999999,3
515,8,Vexing - Three Back Task,M,184.0,4.0,4.0,1552.9485,3
516,8,Vexing - Three Back Task,O,342.0,4.0,4.0,1555.0144999999998,3
517,8,Vexing - Three Back Task,O,323.0,3.0,3.0,1557.0810000000001,3
518,8,Vexing - Three Back Task,B,562.0,3.0,3.0,1559.1309999999999,3
519,8,Vexing - Three Back Task,H,447.0,3.0,3.0,1561.181,3
520,8,Vexing - Three Back Task,Z,357.0,4.0,3.0,1563.2465000000002,3
521,8,Vexing - Three Back Task,Q,283.0,3.0,3.0,1565.297,3
522,8,Vexing - Three Back Task,Y,332.0,3.0,3.0,1567.3474999999999,3
523,8,Vexing - Three Back Task,Z,247.0,4.0,4.0,1569.3964999999998,3
524,8,Vexing - Three Back Task,M,1419.0,3.0,3.0,1571.462,3
525,8,Vexing - Three Back Task,R,448.0,3.0,3.0,1573.5115,3
526,8,Vexing - Three Back Task,P,194.0,3.0,3.0,1575.5465,3
527,8,Vexing - Three Back Task,M,275.0,4.0,4.0,1577.5785,3
528,10,Vexing - One Back Task,J,0.0,3.0,,1609.6235000000001,3
529,10,Vexing - One Back Task,J,330.0,4.0,4.0,1611.6399999999999,3
530,10,Vexing - One Back Task,N,476.0,3.0,3.0,1613.6394999999998,3
531,10,Vexing - One Back Task,S,198.0,3.0,3.0,1615.6394999999998,3
532,10,Vexing - One Back Task,N,405.0,3.0,3.0,1617.6390000000001,3
533,10,Vexing - One Back Task,N,157.0,4.0,4.0,1619.6390000000001,3
534,10,Vexing - One Back Task,R,145.0,3.0,3.0,1621.6385,3
535,10,Vexing - One Back Task,R,84.0,4.0,4.0,1623.6385,3
536,10,Vexing - One Back Task,I,263.0,3.0,3.0,1625.638,3
537,10,Vexing - One Back Task,V,251.0,3.0,3.0,1627.638,3
538,10,Vexing - One Back Task,R,656.0,3.0,3.0,1629.6374999999998,3
539,10,Vexing - One Back Task,P,257.0,3.0,3.0,1631.6374999999998,3
540,10,Vexing - One Back Task,A,287.0,3.0,3.0,1633.6370000000002,3
541,10,Vexing - One Back Task,C,174.0,3.0,3.0,1635.6370000000002,3
542,10,Vexing - One Back Task,V,269.0,4.0,3.0,1637.6365,3
543,10,Vexing - One Back Task,V,174.0,4.0,4.0,1639.6875,3
544,10,Vexing - One Back Task,I,10.0,3.0,3.0,1641.7530000000002,3
545,10,Vexing - One Back Task,L,94.0,3.0,3.0,1643.8359999999998,3
546,10,Vexing - One Back Task,U,365.0,3.0,3.0,1645.9205000000002,3
547,10,Vexing - One Back Task,D,105.0,3.0,3.0,1647.989,3
548,10,Vexing - One Back Task,P,119.0,3.0,3.0,1650.0684999999999,3
549,10,Vexing - One Back Task,Y,43.0,3.0,3.0,1652.1014999999998,3
550,11,Vexing - Three Back Task,C,0.0,3.0,,1669.1844999999998,3
551,11,Vexing - Three Back Task,B,0.0,3.0,,1671.232,3
552,11,Vexing - Three Back Task,Q,0.0,3.0,,1673.2820000000002,3
553,11,Vexing - Three Back Task,Z,325.0,3.0,3.0,1675.3314999999998,3
554,11,Vexing - Three Back Task,J,225.0,3.0,3.0,1677.3645000000001,3
555,11,Vexing - Three Back Task,Q,398.0,4.0,4.0,1679.3980000000001,3
556,11,Vexing - Three Back Task,B,1091.0,3.0,3.0,1681.431,3
557,11,Vexing - Three Back Task,F,673.0,3.0,3.0,1683.464,3
558,11,Vexing - Three Back Task,B,834.0,3.0,4.0,1685.4969999999998,3
559,11,Vexing - Three Back Task,M,237.0,3.0,3.0,1687.5300000000002,3
560,11,Vexing - Three Back Task,D,483.0,3.0,3.0,1689.5634999999997,3
561,11,Vexing - Three Back Task,Z,826.0,3.0,4.0,1691.6295,3
562,11,Vexing - Three Back Task,L,407.0,3.0,3.0,1693.714,3
563,11,Vexing - Three Back Task,O,139.0,3.0,3.0,1695.779,3
564,11,Vexing - Three Back Task,S,390.0,3.0,3.0,1697.8474999999999,3
565,11,Vexing - Three Back Task,A,597.0,3.0,4.0,1699.8960000000002,3
566,11,Vexing - Three Back Task,O,186.0,4.0,3.0,1701.9634999999998,3
567,11,Vexing - Three Back Task,Y,643.0,3.0,3.0,1704.029,3
568,11,Vexing - Three Back Task,A,307.0,4.0,4.0,1706.1125000000002,3
569,11,Vexing - Three Back Task,U,213.0,3.0,3.0,1708.212,3
570,11,Vexing - Three Back Task,Y,377.0,4.0,4.0,1710.2785,3
571,11,Vexing - Three Back Task,A,241.0,4.0,4.0,1712.3445000000002,3
572,12,Vexing - Three Back Task,W,0.0,3.0,,1729.458,3
573,12,Vexing - Three Back Task,Y,0.0,3.0,,1731.6255,3
574,12,Vexing - Three Back Task,E,0.0,3.0,,1733.8075,3
575,12,Vexing - Three Back Task,S,175.0,3.0,3.0,1735.9589999999998,3
576,12,Vexing - Three Back Task,Y,290.0,4.0,4.0,1738.042,3
577,12,Vexing - Three Back Task,E,530.0,4.0,4.0,1740.1245,3
578,12,Vexing - Three Back Task,G,310.0,3.0,3.0,1742.19,3
579,12,Vexing - Three Back Task,Q,241.0,3.0,3.0,1744.2579999999998,3
580,12,Vexing - Three Back Task,V,117.0,3.0,3.0,1746.3224999999998,3
581,12,Vexing - Three Back Task,W,122.0,3.0,3.0,1748.3890000000001,3
582,12,Vexing - Three Back Task,K,297.0,3.0,3.0,1750.4564999999998,3
583,12,Vexing - Three Back Task,D,306.0,3.0,3.0,1752.522,3
584,12,Vexing - Three Back Task,C,580.0,3.0,3.0,1754.589,3
585,12,Vexing - Three Back Task,U,385.0,3.0,3.0,1756.656,3
586,12,Vexing - Three Back Task,V,675.0,3.0,4.0,1758.721,3
587,12,Vexing - Three Back Task,A,203.0,3.0,3.0,1760.7875,3
588,12,Vexing - Three Back Task,U,311.0,4.0,3.0,1762.8384999999998,3
589,12,Vexing - Three Back Task,X,515.0,3.0,3.0,1764.9045,3
590,12,Vexing - Three Back Task,A,320.0,4.0,4.0,1766.9544999999998,3
591,12,Vexing - Three Back Task,U,724.0,3.0,4.0,1769.0205,3
592,12,Vexing - Three Back Task,X,547.0,4.0,4.0,1771.0524999999998,3
593,12,Vexing - Three Back Task,M,638.0,3.0,3.0,1773.0855000000001,3
594,13,Vexing - One Back Task,K,0.0,3.0,,1790.1515,3
595,13,Vexing - One Back Task,B,230.0,3.0,3.0,1792.2849999999999,3
596,13,Vexing - One Back Task,U,447.0,3.0,3.0,1794.3339999999998,3
597,13,Vexing - One Back Task,Q,325.0,3.0,3.0,1796.3835,3
598,13,Vexing - One Back Task,N,10.0,3.0,3.0,1798.4160000000002,3
599,13,Vexing - One Back Task,O,460.0,3.0,3.0,1800.4654999999998,3
600,13,Vexing - One Back Task,I,192.0,3.0,3.0,1802.533,3
601,13,Vexing - One Back Task,T,168.0,3.0,3.0,1804.583,3
602,13,Vexing - One Back Task,W,36.0,3.0,3.0,1806.649,3
603,13,Vexing - One Back Task,I,296.0,4.0,3.0,1808.699,3
604,13,Vexing - One Back Task,I,81.0,4.0,4.0,1810.7655,3
605,13,Vexing - One Back Task,U,282.0,3.0,3.0,1812.8325,3
606,13,Vexing - One Back Task,B,271.0,3.0,3.0,1814.8984999999998,3
607,13,Vexing - One Back Task,K,20.0,3.0,3.0,1816.9299999999998,3
608,13,Vexing - One Back Task,Z,105.0,3.0,3.0,1818.9630000000002,3
609,13,Vexing - One Back Task,I,236.0,3.0,3.0,1821.0144999999998,3
610,13,Vexing - One Back Task,I,203.0,4.0,4.0,1823.063,3
611,13,Vexing - One Back Task,W,129.0,3.0,3.0,1825.13,3
612,13,Vexing - One Back Task,W,84.0,4.0,4.0,1827.2130000000002,3
613,13,Vexing - One Back Task,N,36.0,3.0,3.0,1829.2965,3
614,13,Vexing - One Back Task,N,112.0,4.0,4.0,1831.3625000000002,3
615,13,Vexing - One Back Task,T,332.0,3.0,3.0,1833.429,3
616,14,Vexing - Three Back Task,O,0.0,3.0,,1850.5430000000001,3
617,14,Vexing - Three Back Task,E,0.0,3.0,,1852.6765,3
618,14,Vexing - Three Back Task,X,0.0,3.0,,1854.8255,3
619,14,Vexing - Three Back Task,M,48.0,3.0,3.0,1856.942,3
620,14,Vexing - Three Back Task,I,218.0,3.0,3.0,1858.9915,3
621,14,Vexing - Three Back Task,P,116.0,3.0,3.0,1861.0590000000002,3
622,14,Vexing - Three Back Task,M,162.0,4.0,4.0,1863.0904999999998,3
623,14,Vexing - Three Back Task,U,589.0,3.0,3.0,1865.1585,3
624,14,Vexing - Three Back Task,D,269.0,3.0,3.0,1867.2105000000001,3
625,14,Vexing - Three Back Task,F,305.0,3.0,3.0,1869.2565,3
626,14,Vexing - Three Back Task,S,157.0,3.0,3.0,1871.3229999999999,3
627,14,Vexing - Three Back Task,D,110.0,4.0,4.0,1873.375,3
628,14,Vexing - Three Back Task,R,329.0,3.0,3.0,1875.406,3
629,14,Vexing - Three Back Task,Q,114.0,3.0,3.0,1877.4555,3
630,14,Vexing - Three Back Task,F,298.0,3.0,4.0,1879.5230000000001,3
631,14,Vexing - Three Back Task,A,262.0,3.0,3.0,1881.589,3
632,14,Vexing - Three Back Task,X,607.0,3.0,3.0,1883.623,3
633,14,Vexing - Three Back Task,F,284.0,3.0,4.0,1885.6554999999998,3
634,14,Vexing - Three Back Task,A,654.0,4.0,4.0,1887.7044999999998,3
635,14,Vexing - Three Back Task,X,340.0,4.0,4.0,1889.7375000000002,3
636,14,Vexing - Three Back Task,Y,153.0,3.0,3.0,1891.7869999999998,3
637,14,Vexing - Three Back Task,A,329.0,4.0,4.0,1893.8215,3
638,15,Vexing - One Back Task,F,0.0,3.0,,1910.9015,3
639,15,Vexing - One Back Task,F,7.0,4.0,4.0,1913.036,3
640,15,Vexing - One Back Task,F,0.0,4.0,,1915.1185,3
641,15,Vexing - One Back Task,N,148.0,3.0,3.0,1917.284,3
642,15,Vexing - One Back Task,V,192.0,3.0,3.0,1919.3519999999999,3
643,15,Vexing - One Back Task,J,22.0,3.0,3.0,1921.4175,3
644,15,Vexing - One Back Task,O,426.0,3.0,3.0,1923.4834999999998,3
645,15,Vexing - One Back Task,S,270.0,3.0,3.0,1925.6174999999998,3
646,15,Vexing - One Back Task,F,218.0,3.0,3.0,1927.7154999999998,3
647,15,Vexing - One Back Task,A,82.0,3.0,3.0,1929.784,3
648,15,Vexing - One Back Task,A,403.0,4.0,3.0,1931.8505,3
649,15,Vexing - One Back Task,N,279.0,3.0,3.0,1933.915,3
650,15,Vexing - One Back Task,O,281.0,3.0,3.0,1935.9825,3
651,15,Vexing - One Back Task,A,353.0,3.0,3.0,1938.0484999999999,3
652,15,Vexing - One Back Task,X,78.0,3.0,3.0,1940.1304999999998,3
653,15,Vexing - One Back Task,U,96.0,3.0,3.0,1942.216,3
654,15,Vexing - One Back Task,U,18.0,4.0,4.0,1944.2975000000001,3
655,15,Vexing - One Back Task,D,25.0,3.0,3.0,1946.364,3
656,15,Vexing - One Back Task,D,46.0,4.0,4.0,1948.4305,3
657,15,Vexing - One Back Task,J,692.0,3.0,3.0,1950.5300000000002,3
658,15,Vexing - One Back Task,Q,225.0,3.0,3.0,1952.6304999999998,3
659,15,Vexing - One Back Task,Y,164.0,3.0,3.0,1954.696,3
660,16,Vexing - Three Back Task,J,558.0,2.0,3.0,1971.8105,3
661,16,Vexing - Three Back Task,H,0.0,2.0,,1973.8775,3
662,16,Vexing - Three Back Task,G,0.0,2.0,,1976.0275000000001,3
663,16,Vexing - Three Back Task,A,503.0,2.0,3.0,1978.1934999999999,3
664,16,Vexing - Three Back Task,B,667.0,2.0,3.0,1980.2595000000001,3
665,16,Vexing - Three Back Task,B,555.0,1.0,3.0,1982.31,3
666,16,Vexing - Three Back Task,C,508.0,2.0,3.0,1984.3595,3
667,16,Vexing - Three Back Task,J,432.0,2.0,4.0,1986.426,3
668,16,Vexing - Three Back Task,H,615.0,2.0,3.0,1988.509,3
669,16,Vexing - Three Back Task,G,293.0,2.0,3.0,1990.574,3
670,16,Vexing - Three Back Task,G,739.0,1.0,3.0,1992.641,3
671,16,Vexing - Three Back Task,H,1436.0,2.0,3.0,1994.6909999999998,3
672,16,Vexing - Three Back Task,J,1004.0,2.0,3.0,1996.774,3
673,16,Vexing - Three Back Task,A,544.0,2.0,3.0,1998.8415,3
674,16,Vexing - Three Back Task,J,429.0,2.0,4.0,2000.9065,3
675,16,Vexing - Three Back Task,J,487.0,1.0,3.0,2002.9575,3
676,16,Vexing - Three Back Task,G,387.0,2.0,4.0,2005.0225,3
677,16,Vexing - Three Back Task,H,338.0,2.0,4.0,2007.056,3
678,16,Vexing - Three Back Task,H,403.0,1.0,3.0,2009.1225,3
679,16,Vexing - Three Back Task,I,601.0,2.0,3.0,2011.2060000000001,3
680,16,Vexing - Three Back Task,I,930.0,1.0,3.0,2013.2725,3
681,16,Vexing - Three Back Task,A,1461.0,2.0,3.0,2015.355,3
682,17,Vexing - One Back Task,B,0.0,3.0,,2032.4360000000001,3
683,17,Vexing - One Back Task,B,359.0,4.0,4.0,2034.5695,3
684,17,Vexing - One Back Task,U,24.0,3.0,3.0,2036.6349999999998,3
685,17,Vexing - One Back Task,F,133.0,3.0,3.0,2038.7024999999999,3
686,17,Vexing - One Back Task,F,165.0,4.0,4.0,2040.7525,3
687,17,Vexing - One Back Task,T,91.0,3.0,3.0,2042.801,3
688,17,Vexing - One Back Task,T,48.0,4.0,4.0,2044.8505,3
689,17,Vexing - One Back Task,O,124.0,3.0,3.0,2046.9009999999998,3
690,17,Vexing - One Back Task,R,261.0,3.0,3.0,2048.9665,3
691,17,Vexing - One Back Task,Q,204.0,3.0,3.0,2051.0165,3
692,17,Vexing - One Back Task,X,7.0,3.0,3.0,2053.066,3
693,17,Vexing - One Back Task,X,690.0,4.0,4.0,2055.1175,3
694,17,Vexing - One Back Task,R,369.0,3.0,3.0,2057.1675,3
695,17,Vexing - One Back Task,S,275.0,3.0,3.0,2059.1985,3
696,17,Vexing - One Back Task,S,565.0,4.0,4.0,2061.2655,3
697,17,Vexing - One Back Task,L,612.0,3.0,3.0,2063.349,3
698,17,Vexing - One Back Task,Q,241.0,3.0,3.0,2065.4335,3
699,17,Vexing - One Back Task,R,262.0,3.0,3.0,2067.499,3
700,17,Vexing - One Back Task,B,196.0,3.0,3.0,2069.5815,3
701,17,Vexing - One Back Task,F,332.0,3.0,3.0,2071.6655,3
702,17,Vexing - One Back Task,E,0.0,3.0,,2073.7309999999998,3
703,17,Vexing - One Back Task,'Y',1199.0,3.0,3.0,2075.7965,3
704,1,Calming - One Back Task,L,0.0,3.0,,0.0,4
705,1,Calming - One Back Task,A,838.0,3.0,3.0,2.0154999999999745,4
706,1,Calming - One Back Task,E,374.0,3.0,3.0,4.0150000000001,4
707,1,Calming - One Back Task,E,405.0,4.0,4.0,6.0150000000001,4
708,1,Calming - One Back Task,E,39.0,4.0,4.0,8.014499999999998,4
709,1,Calming - One Back Task,O,190.0,3.0,3.0,10.014499999999998,4
710,1,Calming - One Back Task,A,272.0,4.0,4.0,12.048000000000002,4
711,1,Calming - One Back Task,A,486.0,4.0,3.0,14.081000000000131,4
712,1,Calming - One Back Task,H,165.0,3.0,4.0,16.114500000000135,4
713,1,Calming - One Back Task,J,310.0,3.0,3.0,18.147000000000162,4
714,1,Calming - One Back Task,D,443.0,3.0,3.0,20.180500000000166,4
715,1,Calming - One Back Task,B,184.0,3.0,3.0,22.212999999999965,4
716,1,Calming - One Back Task,L,95.0,3.0,3.0,24.24700000000007,4
717,1,Calming - One Back Task,V,86.0,3.0,3.0,26.279999999999973,4
718,1,Calming - One Back Task,V,92.0,4.0,4.0,28.330000000000155,4
719,1,Calming - One Back Task,N,42.0,3.0,3.0,30.395999999999958,4
720,1,Calming - One Back Task,V,94.0,3.0,3.0,32.462999999999965,4
721,1,Calming - One Back Task,L,378.0,3.0,3.0,34.51150000000007,4
722,1,Calming - One Back Task,A,162.0,3.0,3.0,36.54449999999997,4
723,1,Calming - One Back Task,E,444.0,3.0,3.0,38.577999999999975,4
724,1,Calming - One Back Task,J,310.0,3.0,3.0,40.627500000000055,4
725,1,Calming - One Back Task,S,442.0,3.0,3.0,42.660499999999956,4
726,2,Calming - Three Back Task,P,0.0,3.0,,59.70900000000006,4
727,2,Calming - Three Back Task,F,0.0,3.0,,61.825000000000045,4
728,2,Calming - Three Back Task,Q,0.0,3.0,,63.94150000000013,4
729,2,Calming - Three Back Task,C,225.0,3.0,3.0,66.07400000000007,4
730,2,Calming - Three Back Task,N,377.0,3.0,3.0,68.14100000000008,4
731,2,Calming - Three Back Task,P,1182.0,3.0,3.0,70.19000000000005,4
732,2,Calming - Three Back Task,C,1073.0,4.0,3.0,72.25649999999996,4
733,2,Calming - Three Back Task,N,414.0,3.0,4.0,74.34050000000002,4
734,2,Calming - Three Back Task,P,913.0,4.0,3.0,76.40600000000018,4
735,2,Calming - Three Back Task,C,677.0,4.0,4.0,78.47250000000008,4
736,2,Calming - Three Back Task,N,691.0,4.0,3.0,80.53850000000011,4
737,2,Calming - Three Back Task,V,565.0,3.0,3.0,82.57150000000001,4
738,2,Calming - Three Back Task,Q,762.0,3.0,3.0,84.60450000000014,4
739,2,Calming - Three Back Task,M,499.0,3.0,3.0,86.63750000000005,4
740,2,Calming - Three Back Task,H,271.0,3.0,3.0,88.67050000000017,4
741,2,Calming - Three Back Task,Q,969.0,4.0,4.0,90.721,4
742,2,Calming - Three Back Task,X,410.0,3.0,3.0,92.77050000000008,4
743,2,Calming - Three Back Task,N,957.0,3.0,4.0,94.82000000000016,4
744,2,Calming - Three Back Task,Z,266.0,3.0,3.0,96.88650000000007,4
